3.61E-05;3.06E-05;2.33E-05;1.76E-05;0.000671133;0.000513892;9.13E-06
3.38E-05;2.81E-05;2.06E-05;1.45E-05;0.000541542;0.000417681;8.76E-06
2.50E-05;2.07E-05;1.54E-05;1.15E-05;0.00033515;0.000290919;7.09E-06
2.96E-05;2.40E-05;1.69E-05;1.15E-05;0.000513585;0.000386406;7.84E-06
3.95E-05;3.28E-05;2.42E-05;1.76E-05;0.000607679;0.000484142;1.05E-05
3.49E-05;2.89E-05;2.09E-05;1.46E-05;0.000489677;0.000405315;8.93E-06
3.79E-05;3.10E-05;2.24E-05;1.60E-05;0.000728167;0.000530384;1.07E-05
3.24E-05;2.67E-05;1.96E-05;1.44E-05;0.000575834;0.000423269;8.80E-06
2.93E-05;2.47E-05;1.90E-05;1.46E-05;0.00051134;0.000398611;7.82E-06
2.95E-05;2.45E-05;1.79E-05;1.29E-05;0.000584929;0.000424044;8.49E-06
3.54E-05;3.07E-05;2.51E-05;2.08E-05;0.000640449;0.000515001;9.08E-06
2.72E-05;2.28E-05;1.73E-05;1.33E-05;0.000469012;0.000388964;7.85E-06
3.74E-05;3.19E-05;2.51E-05;1.99E-05;0.000550806;0.000467579;9.51E-06
3.01E-05;2.52E-05;1.87E-05;1.34E-05;0.000450746;0.000367914;8.22E-06
2.85E-05;2.42E-05;1.88E-05;1.45E-05;0.000542842;0.000405063;7.73E-06
3.71E-05;3.18E-05;2.52E-05;2.03E-05;0.000679172;0.000560618;9.86E-06
2.75E-05;2.27E-05;1.66E-05;1.18E-05;0.00047656;0.000372164;7.21E-06
3.81E-05;3.18E-05;2.41E-05;1.86E-05;0.000629167;0.000519971;1.05E-05
2.35E-05;1.98E-05;1.53E-05;1.18E-05;0.000442687;0.000342497;6.82E-06
3.55E-05;2.99E-05;2.34E-05;1.87E-05;0.000613699;0.000477761;9.91E-06
2.83E-05;2.32E-05;1.67E-05;1.16E-05;0.000495781;0.000381021;7.75E-06
2.78E-05;2.30E-05;1.67E-05;1.19E-05;0.000420484;0.000331137;7.89E-06
3.94E-05;3.40E-05;2.73E-05;2.22E-05;0.000666213;0.000539789;1.00E-05
2.96E-05;2.42E-05;1.75E-05;1.26E-05;0.00045784;0.000374773;8.31E-06
3.39E-05;2.90E-05;2.30E-05;1.85E-05;0.000516232;0.000460707;9.20E-06
3.09E-05;2.45E-05;1.67E-05;1.11E-05;0.000459142;0.000358273;8.99E-06
2.63E-05;2.23E-05;1.75E-05;1.40E-05;0.000440662;0.000368872;7.52E-06
3.12E-05;2.59E-05;1.94E-05;1.44E-05;0.00053444;0.000418491;7.79E-06
2.46E-05;2.04E-05;1.53E-05;1.14E-05;0.000419396;0.000331613;7.08E-06
2.70E-05;2.21E-05;1.60E-05;1.14E-05;0.000499797;0.000378649;7.34E-06
4.09E-05;3.45E-05;2.65E-05;2.06E-05;0.000624585;0.000529223;1.08E-05
3.32E-05;2.80E-05;2.16E-05;1.69E-05;0.000555361;0.000459241;9.33E-06
3.84E-05;3.12E-05;2.20E-05;1.52E-05;0.000586025;0.000454116;1.08E-05
3.63E-05;3.04E-05;2.27E-05;1.67E-05;0.000623242;0.00050203;9.63E-06
2.80E-05;2.22E-05;1.51E-05;9.98E-06;0.000426638;0.000316532;7.86E-06
3.04E-05;2.60E-05;2.04E-05;1.61E-05;0.000587216;0.000450143;8.06E-06
3.51E-05;2.88E-05;2.08E-05;1.49E-05;0.000579951;0.000470464;9.80E-06
2.79E-05;2.26E-05;1.59E-05;1.07E-05;0.000447114;0.000351229;7.85E-06
3.48E-05;2.92E-05;2.20E-05;1.66E-05;0.000549146;0.00046434;9.25E-06
3.28E-05;2.69E-05;1.94E-05;1.38E-05;0.000439584;0.000358287;8.83E-06
